epoch,train_mae,val_mae,timestamp
1,0.7824495401092274,0.8830235004425049,2026-05-10 15:19:50
2,0.6648267950704693,0.639335572719574,2026-05-10 15:19:52
3,0.6271729118673881,0.732021689414978,2026-05-10 15:19:55
4,0.5992306685729806,0.5882310271263123,2026-05-10 15:19:57
5,0.5649138684339264,0.7021660804748535,2026-05-10 15:20:00
6,0.539503687275079,0.554411768913269,2026-05-10 15:20:02
7,0.5190294297971697,0.4892011284828186,2026-05-10 15:20:05
8,0.5061546552053622,0.4998294711112976,2026-05-10 15:20:07
9,0.5082672369330681,0.5445406436920166,2026-05-10 15:20:10
10,0.5026874158026081,0.5868905782699585,2026-05-10 15:20:12
11,0.48141590445490684,0.48475348949432373,2026-05-10 15:20:15
12,0.47391893972744653,0.6443464159965515,2026-05-10 15:20:17
13,0.45840595544417284,0.4729541540145874,2026-05-10 15:20:20
14,0.4400067669033148,0.5316615104675293,2026-05-10 15:20:22
15,0.4372915838499912,0.45534685254096985,2026-05-10 15:20:25
16,0.4346688279745897,0.3997752368450165,2026-05-10 15:20:27
17,0.4246373869345413,0.4608519375324249,2026-05-10 15:20:30
18,0.4170706673043935,0.48947301506996155,2026-05-10 15:20:32
19,0.41729612019401585,0.444520503282547,2026-05-10 15:20:35
20,0.4065243902215153,0.48273012042045593,2026-05-10 15:20:37
21,0.39609571152009465,0.3841903507709503,2026-05-10 15:20:39
22,0.3927058910614908,0.3975464403629303,2026-05-10 15:20:42
23,0.40113818224827524,0.42457523941993713,2026-05-10 15:20:44
24,0.4080492818854295,0.39390861988067627,2026-05-10 15:20:47
25,0.40292165920102674,0.40002793073654175,2026-05-10 15:20:49
26,0.36727665387621933,0.4060291647911072,2026-05-10 15:20:52
27,0.41046719139504556,0.47728267312049866,2026-05-10 15:20:54
28,0.3985970780570367,0.36702194809913635,2026-05-10 15:20:57
29,0.3741252933745486,0.37956947088241577,2026-05-10 15:20:59
30,0.3596518150239381,0.39121249318122864,2026-05-10 15:21:02
31,0.35647082955153125,0.3929382562637329,2026-05-10 15:21:04
32,0.3800664530923491,0.4322844445705414,2026-05-10 15:21:07
