id,model_1,model_2,model_3,final_prediction,uncertainty_std
mp-639690,-2.9222,0.2206,1.0858,-0.5386,2.109100395903429
mp-1690,1.0248,0.5412,1.5244,1.0301333333333333,0.49162169737851613
mp-1080300,1.6265,1.6441,1.6307,1.6337666666666666,0.009192025529410355
mp-1189525,-1.2066,0.8242,0.8865,0.16803333333333337,1.1908748562856355
mp-505531,0.1041,0.7907,0.1853,0.36003333333333326,0.3751715518710518
mp-556155,1.9802,1.9798,2.0919,2.0173,0.06460580469276729
mp-1188185,1.5411,0.2159,0.3477,0.7015666666666666,0.7300376519970276
mp-2037445,0.2605,0.3435,0.2982,0.30073333333333335,0.041557951505498125
mp-1077948,0.167,0.2562,0.7828,0.40199999999999997,0.33278467512792714
mp-569322,0.3853,0.5889,1.1193,0.6978333333333332,0.3789311986803585
mp-554681,1.9822,1.9805,2.0914,2.0180333333333333,0.06354308249788759
mp-1202035,0.319,0.4559,-0.0426,0.2441,0.2575520724047858
mp-1202959,1.9737,1.9644,2.0277,1.9886,0.034179379748614444
mp-530036,1.2403,0.7823,0.8316,0.9513999999999999,0.25140610573333333
mp-1187074,2.1552,2.5941,5.2953,3.3482,1.700457911857862
mp-945077,0.2969,0.5481,1.5875,0.8108333333333334,0.6842394999803308
mp-20520,-0.3392,0.4093,-0.6844,-0.20476666666666668,0.5591056817215626
mp-1096431,1.3734,1.9192,1.5833,1.6253,0.27531329426673173
mp-865558,1.0795,0.9903,0.5413,0.8703666666666666,0.2884489787351193
mp-1184315,-1.0411,0.7328,-1.0246,-0.4443,1.019431885905086
mp-1215280,0.392,-0.1477,1.0164,0.4202333333333333,0.5825633384734517
mp-556363,1.9812,1.9802,2.0916,2.017666666666667,0.06403009708983223
mp-32850,1.0543,1.5898,0.6567,1.1002666666666665,0.4682452384523877
mp-966,0.867,0.4368,1.2692,0.8576666666666668,0.41627848050714006
mp-685007,0.4654,0.4266,0.1274,0.33979999999999994,0.18496399649661552
mp-1080853,1.5213,1.3638,1.2954,1.3935000000000002,0.11584157284843816
mp-1018075,-0.3254,0.5489,2.0734,0.7656333333333333,1.2139976784711466
mp-571512,0.2934,-0.304,0.1549,0.048100000000000004,0.31269213293589593
mp-1025537,0.1387,0.6983,-0.5758,0.08706666666666667,0.6386174154635413
mp-1080260,1.196,1.6328,2.167,1.6652666666666667,0.4863134928555173
mp-1173644,0.2972,-0.3849,0.91,0.2741,0.6477589906747725
mp-1245238,2.1489,2.1798,1.813,2.0472333333333332,0.20343953237592086
mp-850411,0.26,0.2006,0.3452,0.2686,0.0726825976420766
mp-684525,0.159,-0.7916,-0.0778,-0.23679999999999998,0.4948442583278096
mp-1102510,1.4428,0.9472,1.0822,1.1574,0.25621498785199903
mp-863259,0.9311,1.8325,0.9672,1.2436,0.5103216730651364
mp-2563,0.8801,0.9188,1.0739,0.9575999999999999,0.10256066497444336
mp-555664,1.9821,1.9805,2.0904,2.0176666666666665,0.06299399442274893
mp-1404610,0.3729,0.5448,0.5348,0.4841666666666667,0.09648939492676556
mp-3217104,-3.7792,0.4827,0.8712,-0.8084333333333333,2.5800821698801246
mp-1080857,1.2752,1.6753,1.4815,1.4773333333333334,0.2000825413006676
mp-642890,0.7234,0.5679,0.6974,0.6629,0.08329315698183139
mp-1077978,0.4291,0.7917,0.3948,0.5385333333333333,0.21991849247694778
mp-2022604,0.0346,0.0472,0.149,0.07693333333333334,0.0627287281341917
mp-1028,0.5091,0.0728,-1.2075,-0.20853333333333335,0.8922108625954592
mp-650328,-0.6698,0.4356,-0.1324,-0.12219999999999998,0.5527705853245087
mp-1232230,0.3473,0.8219,0.0786,0.4159333333333333,0.37637298432981786
mp-540922,-1.1824,0.1714,0.2419,-0.25636666666666663,0.8027427130365826
mp-9323,1.2828,1.4852,0.7856,1.1845333333333332,0.36000318517109453
mp-7581,0.4564,0.5629,0.3462,0.45516666666666666,0.10835526444678785
mp-1197413,-1.0969,-0.3107,0.2397,-0.3893,0.6717576646380747
mp-1245070,2.0481,2.1107,1.7209,1.9599,0.20933332271762173
mp-1103820,0.6211,1.0083,1.4551,1.0281666666666667,0.4173547811315133
mp-1080354,1.1102,1.904,1.3451,1.4530999999999998,0.4077715169062203
mp-558378,-0.7064,-0.7274,-0.2778,-0.5705333333333334,0.2537318532099061
mp-556950,1.9798,1.9796,2.0922,2.0172000000000003,0.0649519822638232
mp-568998,-0.0351,0.8967,0.4129,0.42483333333333334,0.4660146063519183
mp-948,0.1247,0.3176,0.0503,0.1642,0.13795836328399957
mp-542583,-0.6744,0.8503,-0.1027,0.02439999999999998,0.7702553667453411
mp-1925,0.5295,0.5704,1.7418,0.9472333333333333,0.6884187267450917
mp-22309,-0.2112,-0.0084,0.072,-0.0492,0.14594190625039813
mp-32586,1.0969,1.1967,0.8961,1.0632333333333335,0.15310183974509692
mp-1188175,0.7487,0.8725,1.1861,0.9357666666666665,0.22545885064315685
mp-673645,0.1764,0.3063,0.3265,0.2697333333333333,0.0814576167913924
mp-1080637,1.1267,1.588,1.4914,1.4020333333333335,0.24328835429040443
mp-1861,1.622,0.4416,0.5799,0.8811666666666667,0.6452962446298084
mp-1193944,0.9613,1.1934,1.1827,1.1124666666666667,0.1310234457390483
mp-554405,1.9818,1.9802,2.0923,2.0181,0.06426406460845742
mp-19736,-0.5338,0.5087,0.4355,0.1368,0.5819087815113294
mp-2142,0.4904,1.6641,1.2122,1.1222333333333332,0.5919995129502501
mp-1218055,1.3704,0.5425,1.6537,1.1888666666666667,0.5774141696679544
mp-22231,-1.5596,0.3957,-0.1528,-0.43890000000000007,1.008558094509186
mp-1080640,0.6639,1.295,1.0312,0.9967,0.31696133833639706
mp-9252,1.6489,2.0027,1.2173,1.6229666666666667,0.3933417004759771
mp-1061769,0.133,0.3567,-0.031,0.1529,0.19461456780004935
mp-554503,1.9869,1.982,2.0905,2.0198,0.06127699405160145
mp-568593,-1.8511,-0.5936,-1.5401,-1.3282666666666667,0.6549668566678266
mp-558544,1.2514,1.0124,1.0337,1.0991666666666666,0.13226739331117607
mp-919,0.551,0.5544,-0.4612,0.2147333333333333,0.5853779064274064
mp-1084851,1.1091,1.6068,1.5159,1.4105999999999999,0.26503280928971795
mp-2392,0.7435,1.238,0.9861,0.9892,0.24726457489903397
mp-523,0.4078,0.1415,0.3197,0.2896666666666667,0.13566658886156654
mp-571400,1.1845,1.7282,0.9224,1.2783666666666667,0.4110190060487876
mp-2047939,0.4553,0.2975,0.2889,0.3472333333333333,0.0936872100840522
mp-1101086,1.1672,1.9216,1.1115,1.4001000000000001,0.45249012143913153
mp-3216704,-0.4862,1.0578,0.3694,0.3136666666666667,0.773507371221072
mp-1087550,1.3492,1.5491,1.5745,1.4909333333333332,0.12339993246891724
mp-1009222,-1.9287,-0.1346,-1.696,-1.2530999999999999,0.975612120670915
