epoch,train_mae,val_mae,timestamp
1,0.8186742104448254,0.9126190543174744,2026-05-10 15:49:39
2,0.671533491657156,0.6326526999473572,2026-05-10 15:49:42
3,0.6265853570874165,0.5678845643997192,2026-05-10 15:49:44
4,0.6042567303960198,0.7349584698677063,2026-05-10 15:49:47
5,0.5719092207351929,0.5448474884033203,2026-05-10 15:49:49
6,0.5488341254975733,0.5065653324127197,2026-05-10 15:49:51
7,0.5267318152914519,0.5064831972122192,2026-05-10 15:49:54
8,0.5021627211943531,0.49353983998298645,2026-05-10 15:49:56
9,0.5003288845257585,0.5256909132003784,2026-05-10 15:49:59
10,0.505899710925738,0.488043874502182,2026-05-10 15:50:01
11,0.4830593596647988,0.508931577205658,2026-05-10 15:50:03
12,0.46331307368390007,0.5408666133880615,2026-05-10 15:50:06
13,0.4540393459812019,0.41701680421829224,2026-05-10 15:50:08
14,0.45784231658081953,0.48302584886550903,2026-05-10 15:50:10
15,0.43743670072366125,0.45814165472984314,2026-05-10 15:50:13
16,0.440891014646352,0.41831210255622864,2026-05-10 15:50:15
17,0.4297612174738795,0.40258464217185974,2026-05-10 15:50:18
18,0.43145438588778895,0.4159151613712311,2026-05-10 15:50:20
19,0.42384220885800583,0.40377601981163025,2026-05-10 15:50:22
20,0.4092805860772706,0.4177156984806061,2026-05-10 15:50:25
21,0.4008769452622246,0.4350036680698395,2026-05-10 15:50:27
22,0.3882743891594628,0.4091758131980896,2026-05-10 15:50:29
23,0.3880889447772481,0.4830421507358551,2026-05-10 15:50:32
24,0.37573493369147215,0.3873259723186493,2026-05-10 15:50:34
25,0.38180482099552965,0.35544517636299133,2026-05-10 15:50:37
26,0.3836479827390118,0.369482159614563,2026-05-10 15:50:39
27,0.3814907814393767,0.42668548226356506,2026-05-10 15:50:41
28,0.3915558196294642,0.3549324572086334,2026-05-10 15:50:44
29,0.38247544313504805,0.3668597936630249,2026-05-10 15:50:46
30,0.36682654733993014,0.36524146795272827,2026-05-10 15:50:49
31,0.3556928092374787,0.3355157971382141,2026-05-10 15:50:51
32,0.34799739350683506,0.33379700779914856,2026-05-10 15:50:54
33,0.3476692485606138,0.3860326111316681,2026-05-10 15:50:56
34,0.3441729834590567,0.37973788380622864,2026-05-10 15:50:58
35,0.36376337434376005,0.4273940622806549,2026-05-10 15:51:01
36,0.3390836334930438,0.44985443353652954,2026-05-10 15:51:03
37,0.3408216140290048,0.3758409321308136,2026-05-10 15:51:05
38,0.3353308905831759,0.46142056584358215,2026-05-10 15:51:08
39,0.326860628072301,0.3510829210281372,2026-05-10 15:51:10
40,0.331756291905496,0.4334205090999603,2026-05-10 15:51:13
41,0.3231903683771498,0.35174882411956787,2026-05-10 15:51:15
42,0.3344813283227971,0.3257598876953125,2026-05-10 15:51:17
43,0.326222844586639,0.33524608612060547,2026-05-10 15:51:20
44,0.33489840498590556,0.302267849445343,2026-05-10 15:51:22
45,0.31754923907530647,0.3735044598579407,2026-05-10 15:51:25
46,0.3100521829761675,0.3124949634075165,2026-05-10 15:51:27
47,0.31786750231196903,0.3199458122253418,2026-05-10 15:51:29
48,0.31279701436971474,0.2969503700733185,2026-05-10 15:51:32
49,0.3210134157615239,0.3103702962398529,2026-05-10 15:51:34
50,0.3188670815708167,0.2882891297340393,2026-05-10 15:51:37
51,0.3018353622360017,0.321527361869812,2026-05-10 15:51:39
52,0.2943837639689026,0.31873810291290283,2026-05-10 15:51:41
53,0.30020200972373023,0.3103101849555969,2026-05-10 15:51:44
54,0.2974434144304813,0.28080958127975464,2026-05-10 15:51:46
55,0.3117163241085897,0.2795996069908142,2026-05-10 15:51:49
56,0.3054025707647555,0.3245086073875427,2026-05-10 15:51:51
57,0.3007407219061668,0.47402358055114746,2026-05-10 15:51:54
58,0.2949293308030352,0.3279675245285034,2026-05-10 15:51:56
59,0.31780134328470583,0.40138688683509827,2026-05-10 15:51:58
60,0.3288930060326474,0.2904207110404968,2026-05-10 15:52:01
61,0.29540401698418245,0.28685861825942993,2026-05-10 15:52:03
62,0.2930705406990231,0.2807205617427826,2026-05-10 15:52:05
63,0.2877795316078475,0.24828365445137024,2026-05-10 15:52:08
64,0.278670694302767,0.26055893301963806,2026-05-10 15:52:10
