material_id,actual,predicted
mp-1207855,0.0,0.4962538003551999
mp-1216446,0.0,0.6434656804013039
mp-10256,0.0,0.6231963470679704
mp-1008626,0.0,0.538245786466311
mp-11687,0.0,0.538245786466311
mp-1523643,0.0,0.538245786466311
mp-1173629,0.0,0.9401898146214893
mp-684971,0.0,0.9401898146214893
mp-683941,0.0,0.7961088707282912
mp-31381,0.0,0.780827370728291
mp-684620,0.0,0.976222211507936
mp-1220631,0.0,0.7621490539072033
mp-12627,0.0,0.7621490539072033
mp-1220657,0.0657,0.7252146257936503
mp-32983,0.0,0.7252146257936503
mp-1220654,0.0,0.7434801257936503
mp-1220475,0.0,0.8789834812881558
mp-2243,0.0,1.0642155293068043
mp-647,0.0,1.0642155293068043
mp-10033,0.0,1.015123459126984
mp-1008860,0.0,1.015123459126984
mp-1072712,0.0,1.015123459126984
mp-1173504,0.0,1.015123459126984
mp-1802,0.0,1.015123459126984
mp-1874,0.0,1.015123459126984
mp-2648,0.0,1.015123459126984
mp-554074,0.0,1.015123459126984
mp-555293,0.0,1.015123459126984
mp-632475,0.0,1.015123459126984
mp-774873,0.0,1.015123459126984
mp-966,0.0,1.015123459126984
mp-995122,0.0,1.015123459126984
mp-1190583,0.0,1.0518546936147184
mp-562100,0.404799999999999,1.0518546936147184
mp-1210578,0.063299999999999,1.359585516305916
mp-27793,0.0,0.7840049616633366
mp-1173590,0.0,0.7298407019931048
mp-1220681,0.0,0.7298407019931048
mp-2330,0.0,0.7298407019931048
mp-541106,0.7746999999999991,0.8206789831820954
mp-1186219,0.0,0.7042009431818183
mp-561,0.0,0.8019811552669144
mp-15837,0.0,0.906511067469295
mp-10228,0.0,0.7012331287698413
mp-1072113,0.0,0.7012331287698413
mp-1102559,0.0,0.7012331287698413
mp-1186234,0.0,0.7012331287698413
mp-2207,0.0,0.7012331287698413
mp-568347,0.0,0.7012331287698413
mp-571133,0.0,0.7012331287698413
mp-571270,0.0,0.7012331287698413
mp-643063,0.0,0.7012331287698413
mp-672271,0.0,0.7012331287698413
mp-7007,0.0,0.7012331287698413
mp-7597,0.0,0.7012331287698413
mp-1192606,0.0,0.7119374830738704
mp-525,0.0,0.7119374830738704
mp-1078815,0.0,0.7332071558011432
mp-1210280,0.0,0.7332071558011432
mp-2037445,0.0,0.4554808766344761
mp-570451,0.0,0.4554808766344761
mp-570751,0.0,0.6223014309523804
mp-1104504,0.0,0.4803532004439999
mp-7564,0.0,0.4803532004439999
mp-30797,0.0,0.6887621639721389
mp-1173644,0.0,0.6460171639721386
mp-982779,0.0,0.6450753639721385
mp-1018150,0.0,0.4170010936965809
mp-11675,0.0,0.4170010936965809
mp-20196,0.0,0.4560118980519476
mp-568220,0.0,0.4560118980519476
mp-650328,0.0,0.4560118980519476
mp-530018,0.0,1.128024313605984
mp-555935,0.0,0.8010453338768245
mp-1826,0.0,0.832422397368888
mp-1218017,0.0,1.0515521318599523
mp-1545240,0.0,1.0515521318599523
mp-1425201,0.0,0.7835790193722935
mp-27467,0.0,0.7835790193722935
mp-558552,0.0,0.7835790193722935
mp-1218055,0.0,1.066967337415508
mp-10628,0.0,0.9903885864234446
mp-10014,0.0,1.2136956001139205
mp-1072086,0.0,1.2136956001139205
mp-1179413,0.0,1.2136956001139205
mp-1217915,0.0,1.2136956001139205
mp-1411,0.0,1.2136956001139205
