epoch,train_mae,val_mae,timestamp
1,0.789403001904051,0.926571249961853,2026-05-10 16:04:18
2,0.688817986688939,0.6996239423751831,2026-05-10 16:04:21
3,0.6389469722856365,0.6177290678024292,2026-05-10 16:04:23
4,0.6113138478821384,0.5761650800704956,2026-05-10 16:04:26
5,0.571960876561716,0.6715472340583801,2026-05-10 16:04:28
6,0.5585430790317264,0.5181475281715393,2026-05-10 16:04:30
7,0.5347406488299269,0.5049634575843811,2026-05-10 16:04:33
8,0.5153768592802496,0.5197797417640686,2026-05-10 16:04:35
9,0.519523317275097,0.4921290874481201,2026-05-10 16:04:38
10,0.49162325180728994,0.4659479558467865,2026-05-10 16:04:40
11,0.47399402136666974,0.45890480279922485,2026-05-10 16:04:42
12,0.4766532048083386,0.4858603775501251,2026-05-10 16:04:45
13,0.4625048922313439,0.4482305943965912,2026-05-10 16:04:47
14,0.45563520629260196,0.41994595527648926,2026-05-10 16:04:49
15,0.4406232704290641,0.4278915226459503,2026-05-10 16:04:52
16,0.43278795851052865,0.43820294737815857,2026-05-10 16:04:54
17,0.4322787568111694,0.43738919496536255,2026-05-10 16:04:56
18,0.41863991435597264,0.5080437660217285,2026-05-10 16:04:59
19,0.44180431710091667,0.41368943452835083,2026-05-10 16:05:01
20,0.42274499576875746,0.40364110469818115,2026-05-10 16:05:03
21,0.40703422408871126,0.7090151906013489,2026-05-10 16:05:06
22,0.4387144944925784,0.4138403534889221,2026-05-10 16:05:08
23,0.4103335196802602,0.39542606472969055,2026-05-10 16:05:11
24,0.396265345287847,0.3931942880153656,2026-05-10 16:05:13
25,0.39748426933428305,0.4017897844314575,2026-05-10 16:05:15
26,0.3806454857475961,0.3624415099620819,2026-05-10 16:05:18
27,0.39111459494544004,0.3971496820449829,2026-05-10 16:05:20
28,0.38895447358644386,0.3903573155403137,2026-05-10 16:05:23
29,0.37566429447140215,0.4080459177494049,2026-05-10 16:05:25
30,0.36058097751955476,0.3571670353412628,2026-05-10 16:05:27
31,0.3782433327922488,0.3718408942222595,2026-05-10 16:05:30
32,0.3688210081923139,0.3743108808994293,2026-05-10 16:05:32
33,0.35732364600797745,0.3631288409233093,2026-05-10 16:05:35
34,0.3568339888295109,0.3319375216960907,2026-05-10 16:05:37
35,0.3468359772186274,0.3747512996196747,2026-05-10 16:05:40
36,0.3429444611626768,0.3574102520942688,2026-05-10 16:05:42
37,0.3452554292647259,0.345849871635437,2026-05-10 16:05:44
38,0.3425963268158435,0.3552614152431488,2026-05-10 16:05:47
39,0.34319715171204246,0.3417624533176422,2026-05-10 16:05:49
40,0.3423951297586956,0.35630109906196594,2026-05-10 16:05:52
41,0.3441867777061113,0.45213451981544495,2026-05-10 16:05:54
42,0.3446862688616115,0.3176702558994293,2026-05-10 16:05:56
43,0.328859532801458,0.4742550849914551,2026-05-10 16:05:59
44,0.3301849621018748,0.2976362109184265,2026-05-10 16:06:02
45,0.31698204483338294,0.3190595805644989,2026-05-10 16:06:05
46,0.3233654296257087,0.31999197602272034,2026-05-10 16:06:07
47,0.31485034639179016,0.3815388083457947,2026-05-10 16:06:10
48,0.3250977509657945,0.3032280504703522,2026-05-10 16:06:13
49,0.3278139900929426,0.3132646679878235,2026-05-10 16:06:16
50,0.3117034088040312,0.28250715136528015,2026-05-10 16:06:18
51,0.31710885272425104,0.37253430485725403,2026-05-10 16:06:21
52,0.2959914806276081,0.29015645384788513,2026-05-10 16:06:23
53,0.3030479343617994,0.2868027091026306,2026-05-10 16:06:26
54,0.3228370586930278,0.2894344627857208,2026-05-10 16:06:29
55,0.3075902596951606,0.3634198307991028,2026-05-10 16:06:32
56,0.3153206361250395,0.2908019423484802,2026-05-10 16:06:35
57,0.29202476364688223,0.320648729801178,2026-05-10 16:06:37
58,0.30279436830938217,0.31540220975875854,2026-05-10 16:06:40
59,0.2967197337631576,0.3663877546787262,2026-05-10 16:06:43
60,0.3012658352329886,0.2953541874885559,2026-05-10 16:06:45
61,0.293251749032583,0.2965041399002075,2026-05-10 16:06:48
62,0.2833449707866958,0.2823597192764282,2026-05-10 16:06:50
63,0.27295396543953176,0.2908599078655243,2026-05-10 16:06:53
64,0.2755349315902353,0.28099653124809265,2026-05-10 16:06:55
65,0.2808469929269214,0.3539847433567047,2026-05-10 16:06:58
